,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000191,109.583372,0.591894417,0.271162757,2.182801294,0.029050446,0.099164494
AAEL000193,38.69691192,0.202801885,0.423082373,0.479343737,0.631694112,0.809616219
AAEL000194,51.12879872,-0.425024767,0.35431166,-1.19957883,0.230302952,0.453426978
AAEL000195,0.095290165,-0.087720702,4.080472857,-0.021497681,0.982848654,NA
AAEL000196,1.665928272,0.162761785,1.682722855,0.096725248,0.922944589,NA
AAEL000199,35.60485938,-1.012489062,0.409215198,-2.474221551,0.013352686,0.053306428
AAEL000200,0.906361358,0.000117076,2.224320857,5.26E-05,0.999958004,NA
AAEL000201,1.460675051,0.611080205,1.841456531,0.33184612,0.740005457,NA
AAEL000203,0,NA,NA,NA,NA,NA
AAEL000204,171.5966985,0.126900475,0.250220117,0.507155366,0.61204581,0.797253117
AAEL000206,62.11294789,-0.728553066,0.382809078,-1.903176041,0.057017578,0.168690363
AAEL000208,175.7529082,0.290333464,0.294604409,0.985502782,0.324377166,0.560230348
AAEL000210,39.60527667,-0.686256657,0.382830398,-1.792586643,0.073039044,0.204171643
AAEL000211,9.824453205,0.161338723,0.755853907,0.213452258,0.830974224,0.925031354
AAEL000213,9.757446913,0.534822757,0.736584444,0.726084784,0.467786796,0.69104409
AAEL000214,7.06700708,0.598088671,0.878870929,0.680519348,0.496175675,0.71375357
AAEL000215,10.81120333,-1.043346451,0.684423684,-1.524416053,0.127404812,0.304534165
AAEL000216,0,NA,NA,NA,NA,NA
AAEL000217,14.29086603,0.176751243,0.651486985,0.271304334,0.786156973,0.901339425
AAEL000219,126.9437444,1.20513665,0.318457992,3.784287666,0.000154149,0.001171771
AAEL000221,55.69251496,1.899537862,0.392657249,4.837648782,1.31E-06,1.61E-05
AAEL000223,1877.272064,2.906844408,0.31468642,9.237273125,2.53E-20,1.44E-18
AAEL000224,0,NA,NA,NA,NA,NA
AAEL000226,13.35372103,1.103265239,0.5882297,1.875568743,0.060714522,0.176886225
AAEL000227,170.254011,2.012391421,0.302251757,6.657997433,2.78E-11,6.96E-10
AAEL000229,0,NA,NA,NA,NA,NA
AAEL000230,17.75659698,-0.372809015,0.535998709,-0.695540884,0.486716399,0.707258867
AAEL000231,42.03976581,-0.215027212,0.386337194,-0.556579111,0.577815029,0.774430773
AAEL000234,84.11649579,1.519657732,0.331243903,4.587730431,4.48E-06,4.87E-05
AAEL000235,14.3489704,-0.2024424,0.602468077,-0.336021787,0.736854437,0.873446898
AAEL000236,0,NA,NA,NA,NA,NA
AAEL000238,0,NA,NA,NA,NA,NA
AAEL000239,0,NA,NA,NA,NA,NA
AAEL000240,40.14788764,0.574336587,0.42730712,1.344083823,0.178921282,0.385113527
AAEL000241,13.22531381,-0.733693178,0.696574885,-1.053286867,0.292209536,0.525265744
AAEL000242,1.608864556,0.909795003,1.655649566,0.549509402,0.582655914,NA
AAEL000243,0,NA,NA,NA,NA,NA
AAEL000244,49.78271409,0.50552724,0.423908729,1.192537934,0.233050386,0.456595523
AAEL000245,86.51820865,0.515585192,0.332319326,1.551475198,0.120787847,0.29355754
AAEL000246,0.826658133,-1.3456305,2.285037875,-0.588887613,0.555936668,NA
AAEL000247,0,NA,NA,NA,NA,NA
AAEL000248,28.90098593,-0.250608887,0.637880796,-0.392877303,0.694410106,0.849137584
AAEL000249,0.905898204,-0.073790504,2.077616051,-0.035516911,0.971667562,NA
AAEL000250,0,NA,NA,NA,NA,NA
AAEL000251,0.347999729,0.874063935,3.809089693,0.229467932,0.818505242,NA
AAEL000252,0,NA,NA,NA,NA,NA
AAEL000254,0.220462682,1.83583265,4.080472857,0.44990684,0.652777615,NA
AAEL000255,1.201101125,1.281555111,2.033393305,0.630254416,0.528528142,NA
AAEL000256,3.434613361,1.941578158,1.200915863,1.616747866,0.105932717,0.268102062
AAEL000257,4.894455894,-0.005030522,0.936126417,-0.005373764,0.995712378,0.998222683
AAEL000258,51.73159568,1.843349261,0.397297398,4.639721449,3.49E-06,3.88E-05
AAEL000260,1.388142392,0.042665933,1.94248233,0.021964644,0.982476159,NA
AAEL000261,2.551324411,2.181455126,1.531095238,1.424767756,0.154224346,NA
AAEL000263,0.394077868,0.231413726,3.640377896,0.0635686,0.949313735,NA
