,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL000427,388.0065767,1.339717176,0.157285511,-8.517740558,1.63E-17,1.45E-16
AAEL000428,567.1704079,2.847966489,0.14018605,-20.31561977,9.36E-92,8.47E-90
AAEL000429,9.402646896,-2.609634701,0.537930831,4.85124583,1.23E-06,4.27E-06
AAEL000431,172.1131991,-0.838103746,0.136328467,6.147679663,7.86E-10,3.81E-09
AAEL000432,0.158973007,2.305118871,3.53381767,-0.652302718,0.514205907,NA
AAEL000433,12.4887654,-3.713975044,0.533327538,6.963778873,3.31E-12,1.96E-11
AAEL000434,30.838123,-0.343906291,0.290888228,1.182262664,0.237101495,0.322194384
AAEL000435,34.67075709,-1.250287659,0.238964849,5.232098623,1.68E-07,6.44E-07
AAEL000436,207.6900661,-0.480975075,0.129366302,3.717931706,0.000200861,0.000526156
AAEL000438,43.60529068,-0.932306851,0.469697318,1.98490989,0.047154498,0.079303761
AAEL000439,13.97708431,-0.760074742,0.339190092,2.240851842,0.025035674,0.044735512
AAEL000440,56.05951065,-0.5671287,0.201715444,2.811528405,0.004930674,0.010205953
AAEL000441,6.746807826,3.113080268,0.694198691,-4.484422554,7.31E-06,2.33E-05
AAEL000442,328.4140062,-7.924885252,1.306136385,6.067425531,1.30E-09,6.20E-09
AAEL000444,132.0585918,0.675437163,0.23947365,-2.82050724,0.004794779,0.009955298
AAEL000445,3.817531725,-0.846783165,0.968725248,0.874121086,0.382052315,0.476116184
AAEL000448,39.53639666,-0.872413054,0.210759538,4.139376386,3.48E-05,0.000101417
AAEL000449,7.875353048,0.933387425,0.481809652,-1.93725348,0.052714366,0.087487764
AAEL000450,89.69153738,0.658114526,0.201076338,-3.272958573,0.001064281,0.002478176
AAEL000451,114.524283,0.628087742,0.20622061,-3.045707911,0.002321332,0.005099279
AAEL000452,74.21739182,-0.617495279,0.181649556,3.399376765,0.000675396,0.001624331
AAEL000454,796.042022,0.499034827,0.147337778,-3.387012029,0.000706583,0.001693857
AAEL000455,3.197201624,-4.573434239,1.007053555,4.541401217,5.59E-06,1.80E-05
AAEL000457,25.63949313,-7.644827972,0.881429922,8.673211314,4.20E-18,3.86E-17
AAEL000458,854.1901116,0.281759673,0.128756038,-2.188322021,0.028646154,0.050572884
AAEL000459,198.9385094,-1.125084247,0.222370984,5.059492136,4.20E-07,1.55E-06
AAEL000460,50.43312586,-0.061784675,0.285912055,0.216096781,0.828912309,0.86972996
AAEL000461,117.6681934,0.488188629,0.169052613,-2.887791092,0.003879574,0.008174012
AAEL000462,0,#VALUE!,NA,NA,NA,NA
AAEL000463,0.234085838,-1.35885448,2.463030553,0.551700213,0.581153764,NA
AAEL000464,19.89054466,1.249916183,0.388731068,-3.215375066,0.001302742,0.002986666
AAEL000465,12.43028247,-0.577015088,0.363001528,1.589566553,0.111932541,0.169901258
AAEL000467,94.8202446,0.842084859,0.170519582,-4.938346966,7.88E-07,2.81E-06
AAEL000468,99.26289672,-0.444646607,0.168158692,2.644208292,0.008188225,0.016255629
