,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAEL016819,0,#VALUE!,NA,NA,NA,NA
AAEL016837,0,#VALUE!,NA,NA,NA,NA
AAEL016838,0,#VALUE!,NA,NA,NA,NA
AAEL016840,0.199511844,-0.362508138,4.034477366,0.089852565,0.928404377,NA
AAEL016841,0.199511844,-0.362508138,4.034477366,0.089852565,0.928404377,NA
AAEL016852,0,#VALUE!,NA,NA,NA,NA
AAEL016853,0,#VALUE!,NA,NA,NA,NA
AAEL016854,0,#VALUE!,NA,NA,NA,NA
AAEL016855,0,#VALUE!,NA,NA,NA,NA
AAEL016856,0,#VALUE!,NA,NA,NA,NA
AAEL016870,0,#VALUE!,NA,NA,NA,NA
AAEL016871,0,#VALUE!,NA,NA,NA,NA
AAEL016872,0,#VALUE!,NA,NA,NA,NA
AAEL016873,0,#VALUE!,NA,NA,NA,NA
AAEL016874,0,#VALUE!,NA,NA,NA,NA
AAEL016875,0,#VALUE!,NA,NA,NA,NA
AAEL016876,0,#VALUE!,NA,NA,NA,NA
AAEL016877,0,#VALUE!,NA,NA,NA,NA
AAEL016879,0,#VALUE!,NA,NA,NA,NA
AAEL016880,0,#VALUE!,NA,NA,NA,NA
AAEL016881,0,#VALUE!,NA,NA,NA,NA
AAEL016882,0,#VALUE!,NA,NA,NA,NA
AAEL016884,0,#VALUE!,NA,NA,NA,NA
AAEL016892,0,#VALUE!,NA,NA,NA,NA
AAEL016899,0,#VALUE!,NA,NA,NA,NA
AAEL016900,0,#VALUE!,NA,NA,NA,NA
AAEL016902,0,#VALUE!,NA,NA,NA,NA
AAEL016925,0,#VALUE!,NA,NA,NA,NA
AAEL016931,0.096456796,0.571820137,4.080472857,-0.140135753,0.888552732,NA
AAEL016956,0,#VALUE!,NA,NA,NA,NA
AAEL016958,0,#VALUE!,NA,NA,NA,NA
AAEL016960,112.6651663,-1.451357455,0.226611076,6.404618352,1.51E-10,8.45E-10
AAEL016966,0.440099644,0.604726494,2.924821163,-0.206756742,0.836199841,NA
AAEL016967,395.0208942,3.23348771,0.216138855,-14.96023335,1.34E-50,4.33E-49
AAEL016969,25.46698769,-2.23046211,0.495874796,4.49803484,6.86E-06,2.25E-05
AAEL016972,1491.570407,2.265972431,0.140946204,-16.07686029,3.71E-58,1.40E-56
AAEL016973,429.9108623,-0.717230857,0.19925926,3.599485703,0.000318847,0.000808939
AAEL016975,0.096456796,0.571820137,4.080472857,-0.140135753,0.888552732,NA
AAEL016981,0.693220904,-0.347190939,2.208230835,0.157225836,0.875066867,NA
AAEL016982,296.2110834,-0.913575547,0.235679335,3.876349812,0.000106035,0.000291267
AAEL016983,0,#VALUE!,NA,NA,NA,NA
AAEL016984,2781.976896,0.179873987,0.229859932,-0.78253737,0.433898832,0.510221652
AAEL016986,30.80458145,-1.42914468,0.413863584,3.453178134,0.000554023,0.001349654
AAEL016989,15.0246884,-1.146319797,0.579812355,1.977053072,0.048035632,0.077229739
AAEL016992,0.577291084,0.077324128,2.697800442,-0.028661915,0.977134231,NA
AAEL016997,0.648528719,2.410955591,2.647022805,-0.910817839,0.362391362,NA
AAEL016998,1.232802691,-1.71458127,1.931538096,0.887676651,0.374714709,0.450507981
AAEL016999,52.64040096,-2.653466612,0.371583726,7.140965627,9.27E-13,6.38E-12
AAEL017000,0,#VALUE!,NA,NA,NA,NA
AAEL017003,10.74689268,-0.108702862,0.659634757,0.164792502,0.869107306,0.898208818
AAEL017004,83.30718809,1.707370054,0.258992867,-6.592343932,4.33E-11,2.57E-10
