,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP012257,9.220780227,0.791262754,0.666459974,-1.187262228,0.235124202,0.465994367
AGAP012258,2.324110592,0.387211239,1.278944394,-0.302758463,0.76207394,0.891516695
AGAP012261,516.8028224,-0.225225185,0.16405709,1.372846398,0.169800103,0.371625037
AGAP012262,0,#VALUE!,NA,NA,NA,NA
AGAP012263,0,#VALUE!,NA,NA,NA,NA
AGAP012265,0.393940603,0.797803632,3.285840317,-0.242800488,0.808159958,NA
AGAP012267,2.093672358,-2.125889987,1.604042754,1.325332496,0.185060895,0.395842428
AGAP012268,10.25237525,-1.792491464,0.697451094,2.570060437,0.010168077,0.040504319
AGAP012270,0,#VALUE!,NA,NA,NA,NA
AGAP012271,9.776432857,0.154197816,0.650426036,-0.237072023,0.812600916,0.915072127
AGAP012272,107.981305,0.526120922,0.257203168,-2.045546042,0.040801055,0.127806985
AGAP012273,80.70693746,0.591193045,0.262838214,-2.24926595,0.024495581,0.084273342
AGAP012274,10.19386993,-0.234222595,0.635150998,0.36876679,0.712301561,0.863985107
AGAP012275,22.21022007,0.318108073,0.448583256,-0.709139428,0.478237958,0.713493824
AGAP012279,0,#VALUE!,NA,NA,NA,NA
AGAP012280,3.084666187,-0.143348576,1.114532686,0.128617651,0.897660199,0.957680743
AGAP012281,286.4014518,-0.509333338,0.171887,2.96318708,0.003044715,0.014674138
AGAP012282,42.42373875,-0.322653033,0.339529256,0.950295232,0.341962261,0.593357813
AGAP012283,162.3742966,0.967677609,0.202120545,-4.787626158,1.69E-06,1.56E-05
AGAP012284,7952.647092,-0.757161914,0.117602896,6.438293099,1.21E-10,1.85E-09
AGAP012287,55.39667024,0.532224459,0.288286565,-1.846164628,0.064868305,0.184125863
AGAP012288,1.573406447,-0.72665891,1.596470456,0.455165899,0.648989892,0.82954596
AGAP012289,162.2208397,-0.451808197,0.257428515,1.755082172,0.079245253,0.214430766
AGAP012290,6.923344234,-0.148271216,0.761813189,0.194629363,0.845683114,0.930830514
AGAP012291,2698.071013,0.277332892,0.408168919,-0.679456174,0.496848867,0.727598618
AGAP012292,2262.843124,-0.211517065,0.161024725,1.313568866,0.188991332,0.401475602
AGAP012293,1.082409231,1.742686231,2.131476203,-0.817595912,0.413587962,NA
AGAP012294,13.35198061,0.00550099,0.642753,-0.008558482,0.993171403,0.997728185
AGAP012295,0.772590341,0.11446107,2.258962447,-0.050669753,0.959588679,NA
AGAP012296,3658.923934,0.578937306,0.15204663,-3.807629974,0.000140305,0.000940423
AGAP012301,76.54140339,1.077231025,0.250368116,-4.302588696,1.69E-05,0.000133089
AGAP012302,919.1915521,0.251909325,0.189403191,-1.330016266,0.183512912,0.394182647
AGAP012303,0,#VALUE!,NA,NA,NA,NA
AGAP012304,410.2738467,-0.371444957,0.173646883,2.1390822,0.032429012,0.106340696
AGAP012305,875.3430028,-0.250577355,0.131010575,1.912649839,0.055792895,0.164107871
AGAP012306,23.91360326,0.374694362,0.417154243,-0.898215393,0.369070728,0.618681715
AGAP012307,10.28534303,1.946057244,0.669683088,-2.90593757,0.003661545,0.017151759
AGAP012308,7.840067326,-5.027740585,1.331117793,3.777081646,0.000158677,0.001050583
AGAP012309,51.90929837,-0.480595567,0.306420953,1.568416135,0.116784048,0.286675774
AGAP012310,56.78688952,-1.319527502,0.310817767,4.245341299,2.18E-05,0.000169303
AGAP012313,44.65809347,0.262599643,0.331118415,-0.793068676,0.427737812,0.671385933
AGAP012314,46.71484833,-0.883868721,0.325380259,2.716417776,0.006599259,0.028217519
AGAP012315,0,#VALUE!,NA,NA,NA,NA
AGAP012316,0.895206136,-0.285306726,2.034940849,0.140203941,0.888498858,NA
AGAP012317,497.2074128,0.442742826,0.146907476,-3.01375287,0.002580379,0.012740438
AGAP012318,0.126001504,-0.163970499,4.080472857,0.040184191,0.967946282,NA
AGAP012319,0.2679391,1.759582853,4.080472857,-0.43122033,0.666308173,NA
AGAP012320,2.803534128,-2.270737226,1.535297812,1.479020688,0.139134786,0.32360395
AGAP012321,1.089738599,2.883206366,2.140408323,-1.347035673,0.177968744,NA
AGAP012322,0,#VALUE!,NA,NA,NA,NA
AGAP012323,0,#VALUE!,NA,NA,NA,NA
AGAP012324,0.175771263,1.759582853,4.080472857,-0.43122033,0.666308173,NA
